FA_name,FA_mass,FA_length_ft,FA_manufacturing_year,FA_introduction_year,reactor_power,reactor_type,fuel_type,reactor_site,reactor_location,FA_BUp,reactor_epoch
FC6401,907.2,14,1972,1976,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FJ5128,922.6,14,2011,2016,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FK2335,873.1,14,2002,2007,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FJ7421,790.3,12,1974,1978,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,26.3,VD5
FJ7171,909.7,14,2009,2011,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FV9624,742.6,12,1970,1975,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FQ6928,870.0,14,1969,1971,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FG6598,789.9,12,2018,2019,900,CPY,MOX,FES,Grand Est,20.4,VD1
FE2264,734.0,12,1988,1988,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FV6517,854.9,14,2015,2019,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FE3658,687.5,12,1976,1981,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FX8170,775.6,12,1969,1972,900,CPY,UO2,STL,Centre-Val de Loire,23.6,VD6
FO5668,892.3,14,2013,2018,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FH9749,752.6,12,1983,1985,900,CPY,UO2,STL,Centre-Val de Loire,1.5,VD5
FG7026,707.7,12,2010,2013,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FY7256,754.5,12,2001,2002,900,CPY,MOX,STL,Centre-Val de Loire,5.9,VD3
FZ3267,725.3,12,2025,2025,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FL2680,891.0,14,2011,2015,1300,DPY,UO2,PEN,Normandy,72.0,VD2
FJ2374,735.0,12,2016,2018,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FN2502,749.5,12,1981,1984,900,CPY,UO2,GRA,Hauts-de-France,0.9,VD5
FN1872,878.7,14,1991,1995,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FM2337,876.4,14,1992,1993,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FD6493,714.9,12,2019,2020,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FP3273,732.0,12,2015,2018,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD1
FC1311,855.4,14,1985,1986,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FR9647,720.3,12,1995,1997,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FD1782,745.4,12,1982,1985,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FC2816,903.1,14,2020,2023,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FU9443,872.4,14,2005,2006,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FJ8032,923.9,14,1966,1970,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FS7825,863.9,14,1976,1981,1300,DPY,UO2,FLA,Normandy,72.0,VD5
FQ6908,856.1,14,1970,1974,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FM8702,881.8,14,1967,1972,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FI1266,816.8,14,1992,1992,1300,DPY,UO2,GOL,Occitanie,52.1,VD4
FX2698,923.8,14,2015,2019,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FE1726,891.3,14,1988,1992,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FY8612,879.9,14,2011,2014,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FZ3209,853.5,14,1969,1974,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FB5807,722.7,12,1982,1982,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FB6170,808.0,12,1985,1989,900,CPY,UO2,STL,Centre-Val de Loire,37.2,VD4
FI1599,878.9,14,2013,2018,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FL1783,730.4,12,2023,2025,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD1
FN7553,842.8,14,2014,2017,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,61.5,VD1
FF9129,874.8,14,2011,2014,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FZ2353,901.8,14,2013,2016,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FT3956,855.5,14,2002,2004,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FC6372,890.6,14,2010,2012,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FT7981,777.1,12,1975,1980,900,CPY,UO2,FES,Grand Est,18.3,VD5
FO1693,784.8,12,2012,2016,900,CPY,MOX,GRA,Hauts-de-France,21.5,VD1
FU1939,843.9,14,1969,1974,1300,DPY,UO2,GOL,Occitanie,70.7,VD6
FL9406,876.7,14,2016,2021,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FA3339,876.9,14,2020,2024,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FB3068,839.7,14,1973,1974,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FL7272,744.7,12,2002,2006,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD2
FL7095,734.7,12,1994,1998,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FM6150,754.0,12,2010,2011,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,2.5,VD2
FX4048,902.7,14,1997,2001,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FI5264,835.1,14,2012,2015,1300,DPY,UO2,GOL,Occitanie,58.3,VD2
FW9047,763.5,12,1982,1982,900,CPY,UO2,DAM,Centre-Val de Loire,9.8,VD5
FO3828,736.3,12,2015,2015,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FV6692,749.6,12,2011,2015,900,CPY,UO2,STL,Centre-Val de Loire,1.0,VD2
FJ3580,909.9,14,2010,2015,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FZ6922,862.1,14,2001,2002,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FZ3275,835.0,14,1982,1985,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,62.5,VD5
FR7044,733.3,12,1995,1999,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FJ7523,894.8,14,2010,2015,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FY7708,768.6,12,2021,2022,900,CPY,UO2,GRA,Hauts-de-France,12.4,VD1
FO8632,875.9,14,2009,2013,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FY3981,933.7,14,2018,2019,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FD9488,835.7,14,1977,1979,1300,DPY,UO2,GOL,Occitanie,64.3,VD5
FK4694,723.8,12,1988,1992,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD4
FI4216,774.9,12,2009,2010,900,CPY,MOX,FES,Grand Est,12.5,VD2
FT9740,865.6,14,1971,1975,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FS3526,888.3,14,1975,1980,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FS1674,876.7,14,2022,2022,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FU5336,890.7,14,2010,2011,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FT1496,723.9,12,1996,2001,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD3
FH7653,744.5,12,1986,1989,900,CPY,UO2,FES,Grand Est,0.0,VD4
FF8202,900.1,14,1993,1996,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FK3353,743.8,12,1985,1990,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FM3142,894.3,14,2016,2018,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FK4960,886.7,14,1999,1999,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FH3308,781.0,12,1976,1976,900,CPY,UO2,FES,Grand Est,20.1,VD5
FT7850,756.0,12,1984,1985,900,CPY,UO2,FES,Grand Est,9.7,VD5
FS6123,768.8,12,1981,1982,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,13.6,VD5
FP6055,746.5,12,2001,2001,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FH4524,858.1,14,2005,2007,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FJ9108,720.1,12,2006,2008,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD2
FD8060,871.1,14,1976,1978,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FY7606,871.5,14,1993,1993,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FS4189,896.1,14,1989,1993,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FM9261,755.6,12,1994,1998,900,CPY,MOX,FES,Grand Est,5.0,VD3
FE2584,830.5,14,1993,1995,1300,DPY,UO2,PEN,Normandy,63.2,VD4
FR6990,735.9,12,2017,2018,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD1
FQ1659,935.1,14,1972,1972,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FZ8761,769.5,12,2002,2003,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,10.3,VD3
FK6218,870.0,14,1977,1980,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FS6511,877.6,14,1998,2002,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FW5911,854.1,14,2000,2000,1300,DPY,UO2,NOG,Île-de-France,71.3,VD3
FV2795,919.1,14,1992,1996,1600,EPR,UO2,FLA,Normandy,72.0,VD3
FT8775,780.5,12,1981,1986,900,CPY,UO2,FES,Grand Est,19.9,VD4
FX1841,740.7,12,2006,2007,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FE4968,860.7,14,1968,1972,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FG1310,884.4,14,1996,1998,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FN4340,890.0,14,1992,1996,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FX2020,749.3,12,2011,2015,900,CPY,UO2,STL,Centre-Val de Loire,3.5,VD2
FV8837,734.9,12,2001,2003,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FR6608,769.2,12,1999,2004,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,14.2,VD3
FT8932,728.1,12,1981,1982,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FH5876,772.8,12,2014,2019,900,CPY,MOX,FES,Grand Est,12.6,VD1
FK8861,749.5,12,1988,1992,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FJ2996,768.4,12,2003,2006,900,CPY,MOX,STL,Centre-Val de Loire,10.5,VD2
FY3399,710.9,12,1988,1988,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FL8247,757.3,12,2006,2011,900,CPY,MOX,FES,Grand Est,1.6,VD2
FG9824,709.6,12,1983,1987,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FE2789,880.8,14,2004,2009,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FH1831,887.5,14,2008,2012,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FB2641,729.3,12,1991,1996,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FV3252,760.9,12,1966,1970,900,CPY,UO2,GRA,Hauts-de-France,8.0,VD6
FU8793,765.5,12,1998,2000,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,13.8,VD3
FU1969,869.7,14,2019,2019,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FR1611,860.9,14,1978,1981,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FB7504,758.1,12,2019,2020,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,4.2,VD1
FB1151,900.8,14,1985,1989,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FK5662,883.7,14,1994,1999,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FE9261,878.3,14,1997,1999,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FK3662,796.8,12,2011,2016,900,CPY,MOX,DAM,Centre-Val de Loire,29.2,VD1
FA6523,751.7,12,2016,2020,900,CPY,MOX,FES,Grand Est,2.8,VD1
FF7643,856.2,14,2019,2022,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FC7567,847.1,14,2012,2012,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FP6301,750.6,12,1985,1985,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,3.5,VD5
FH8319,723.4,12,2016,2018,900,CPY,MOX,FES,Grand Est,0.0,VD1
FI6890,779.7,12,2014,2014,900,CPY,UO2,FES,Grand Est,23.9,VD2
FO6026,880.7,14,1977,1980,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FW2923,879.9,14,2008,2010,1300,DPY,UO2,PEN,Normandy,72.0,VD2
FH3188,913.4,14,1999,2000,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FN9998,782.4,12,1999,2000,900,CPY,UO2,GRA,Hauts-de-France,18.7,VD3
FQ8319,899.5,14,1998,2003,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FS2838,863.6,14,1969,1973,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FS9792,910.5,14,1978,1979,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FD4365,886.8,14,2011,2015,1600,EPR,UO2,FLA,Normandy,72.0,VD2
FQ8298,720.5,12,2018,2021,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FO1945,757.1,12,2000,2005,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,3.9,VD3
FX1356,771.8,12,1995,1995,900,CPY,MOX,STL,Centre-Val de Loire,10.8,VD4
FS2196,845.8,14,1969,1972,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FR1987,885.2,14,1971,1974,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FN3948,760.2,12,2014,2019,900,CPY,UO2,CHI,Centre-Val de Loire,5.7,VD1
FL7266,871.1,14,1995,1998,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FV9835,811.6,14,1973,1978,1300,DPY,UO2,GOL,Occitanie,48.4,VD5
FD3924,758.3,12,2000,2004,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,5.7,VD3
FA1372,762.8,12,1986,1989,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,7.7,VD4
FR7214,847.7,14,2021,2022,1300,DPY,UO2,PEN,Normandy,70.9,VD1
FL3541,759.2,12,1986,1987,900,CPY,UO2,DAM,Centre-Val de Loire,9.6,VD4
FB7868,874.4,14,2009,2009,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FC2653,723.7,12,2005,2008,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD2
FH1724,872.0,14,1992,1995,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FY1924,726.8,12,1974,1978,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FX6224,754.7,12,2005,2006,900,CPY,MOX,FES,Grand Est,4.2,VD2
FV9540,733.6,12,1981,1984,900,CPY,UO2,FES,Grand Est,0.0,VD5
FB3869,746.6,12,2006,2010,900,CPY,MOX,FES,Grand Est,0.0,VD2
FL7244,791.0,12,2015,2020,900,CPY,MOX,GRA,Hauts-de-France,25.5,VD1
FE5913,867.8,14,1993,1994,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FH4692,753.1,12,1984,1989,900,CPY,UO2,STL,Centre-Val de Loire,3.2,VD4
FB7761,734.4,12,1993,1996,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FG6411,734.7,12,2008,2011,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD2
FC9775,714.8,12,2016,2016,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FV1647,752.1,12,2024,2025,900,CPY,UO2,FES,Grand Est,0.0,VD1
FP4422,758.0,12,2023,2025,900,CPY,MOX,STL,Centre-Val de Loire,6.7,VD1
FG2922,746.0,12,2016,2017,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD1
FM4921,865.7,14,2003,2005,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FM8639,797.5,12,2002,2004,900,CPY,MOX,STL,Centre-Val de Loire,27.7,VD3
FQ9147,704.9,12,1994,1999,900,CPY,UO2,FES,Grand Est,0.0,VD3
FG7073,710.5,12,1987,1990,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FX3390,790.3,12,1969,1971,900,CPY,UO2,CHI,Centre-Val de Loire,27.5,VD6
FJ3497,812.2,14,1980,1982,1300,DPY,UO2,NOG,Île-de-France,45.0,VD5
FS5026,746.7,12,1999,2001,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FX9037,754.2,12,1994,1999,900,CPY,UO2,STL,Centre-Val de Loire,3.3,VD3
FF3293,747.5,12,2015,2016,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD1
FQ1554,902.8,14,2023,2023,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FY1104,721.4,12,1991,1996,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FW3474,746.8,12,1969,1970,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD6
FL1990,879.7,14,2004,2009,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FV8993,903.3,14,1971,1971,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FA1274,840.2,14,1998,2003,1300,DPY,UO2,NOG,Île-de-France,69.9,VD3
FA9228,784.8,12,2021,2022,900,CPY,MOX,FES,Grand Est,20.2,VD1
FQ3439,871.1,14,1984,1985,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FL5379,913.0,14,2017,2020,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FM8520,843.2,14,2005,2006,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,64.1,VD2
FJ2320,866.0,14,2006,2011,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FC7640,735.9,12,1991,1994,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD4
FB1154,903.1,14,2013,2014,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FN6427,874.2,14,2006,2006,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FH4463,861.2,14,2020,2025,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FI1762,862.3,14,1969,1974,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FF6152,743.5,12,1970,1971,900,CPY,UO2,FES,Grand Est,0.0,VD6
FY7525,895.3,14,1972,1974,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FS7375,747.3,12,2010,2013,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FZ2284,720.2,12,2002,2002,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD3
FH2245,893.6,14,1987,1991,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FY6347,730.3,12,1966,1971,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD6
FP4737,700.5,12,1988,1992,900,CPY,UO2,FES,Grand Est,0.0,VD4
FF7227,935.5,14,1971,1975,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FW2204,777.5,12,1973,1975,900,CPY,UO2,FES,Grand Est,20.8,VD6
FW3527,738.4,12,2015,2017,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD1
FC1085,882.4,14,1986,1989,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FD3170,884.0,14,1974,1975,1600,EPR,UO2,FLA,Normandy,72.0,VD6
FR9395,893.1,14,1996,1996,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FL2524,778.2,12,2005,2008,900,CPY,MOX,CHI,Centre-Val de Loire,15.4,VD2
FN7353,727.4,12,2014,2019,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FS9537,812.7,14,1975,1980,1300,DPY,UO2,NOG,Île-de-France,57.5,VD5
FE5405,873.4,14,1987,1989,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FC3739,763.9,12,1994,1997,900,CPY,MOX,GRA,Hauts-de-France,8.6,VD3
FZ2260,745.1,12,1991,1993,900,CPY,UO2,FES,Grand Est,0.0,VD4
FT4203,766.4,12,1998,1999,900,CPY,UO2,DAM,Centre-Val de Loire,10.4,VD3
FM6443,778.1,12,2021,2023,900,CPY,MOX,FES,Grand Est,17.8,VD1
FN3230,725.7,12,1987,1989,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FP6147,902.8,14,1978,1981,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FX9044,856.3,14,2005,2006,1600,EPR,UO2,FLA,Normandy,72.0,VD2
FI7437,909.7,14,1993,1993,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FS9939,874.2,14,1976,1981,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FX8563,733.1,12,2012,2015,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD2
FW2133,702.7,12,2017,2022,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD1
FU5961,766.5,12,1983,1985,900,CPY,UO2,GRA,Hauts-de-France,11.5,VD5
FW7932,852.6,14,2017,2020,1300,DPY,UO2,PEN,Normandy,71.4,VD1
FT8851,867.3,14,2004,2007,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FR1602,876.7,14,2018,2020,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FD5067,786.9,14,2007,2012,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,28.4,VD2
FU1725,881.1,14,2001,2006,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FY6432,888.9,14,2017,2020,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FD5239,886.4,14,1980,1984,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FO7129,854.7,14,1992,1995,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FL1402,729.4,12,1998,2000,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD3
FD3321,865.4,14,1990,1992,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FZ4389,855.8,14,2000,2003,1600,EPR,UO2,FLA,Normandy,72.0,VD3
FD8178,861.1,14,2011,2016,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FC5919,771.3,12,1967,1972,900,CPY,UO2,GRA,Hauts-de-France,13.7,VD6
FK2791,882.7,14,2012,2013,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FQ3858,916.5,14,2004,2005,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FO4798,877.6,14,2018,2021,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FF8080,893.0,14,1995,1995,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FO8037,875.0,14,1994,1994,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FG5560,858.9,14,2013,2018,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FS2667,738.7,12,2019,2021,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD1
FO2867,893.1,14,1981,1986,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FQ6134,766.8,12,2004,2008,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,7.3,VD2
FL6766,886.0,14,2021,2024,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FV5873,840.3,14,2005,2009,1300,DPY,UO2,PAL,Normandy,67.7,VD2
FK2931,865.4,14,1983,1985,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FL3316,876.2,14,1999,2002,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FS7286,868.3,14,1996,1997,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FR3733,810.3,12,2000,2001,900,CPY,MOX,GRA,Hauts-de-France,38.4,VD3
FO1878,750.6,12,2025,2025,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,1.4,VD1
FG7290,767.9,12,2002,2005,900,CPY,MOX,GRA,Hauts-de-France,12.7,VD3
FN8272,894.6,14,2000,2001,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FZ4613,878.0,14,1988,1988,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FR5729,754.1,12,1977,1980,900,CPY,UO2,FES,Grand Est,2.7,VD5
FR9369,868.5,14,1973,1977,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FY9898,872.0,14,2020,2022,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FY8231,875.6,14,2003,2004,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FX5055,864.1,14,1989,1989,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FL2425,722.2,12,1997,1998,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FW8015,789.5,12,1976,1980,900,CPY,UO2,DAM,Centre-Val de Loire,21.7,VD5
FG1972,744.1,12,2002,2006,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FK5794,742.0,12,1984,1988,900,CPY,UO2,FES,Grand Est,0.0,VD4
FE7743,709.8,12,1971,1973,900,CPY,UO2,FES,Grand Est,0.0,VD6
FW3174,745.2,12,1984,1985,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FH7434,810.5,14,2000,2001,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,46.5,VD3
FU7786,862.5,14,1991,1994,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FM9447,934.0,14,2015,2017,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FO8996,887.4,14,1986,1990,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FX8511,795.1,12,2010,2010,900,CPY,MOX,CHI,Centre-Val de Loire,27.4,VD2
FG8039,726.1,12,2019,2022,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD1
FJ6533,742.2,12,2001,2005,900,CPY,UO2,FES,Grand Est,0.0,VD3
FZ6631,772.1,12,2013,2013,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,12.0,VD2
FA3035,862.3,14,2023,2024,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FA8009,741.0,12,1977,1982,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FF5489,733.8,12,1970,1975,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD6
FC7092,820.6,14,2007,2012,1600,EPR,UO2,FLA,Normandy,52.6,VD2
FM6005,700.7,12,2013,2016,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD1
FW2559,875.4,14,1969,1970,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FE4705,752.6,12,2003,2003,900,CPY,MOX,GRA,Hauts-de-France,3.1,VD3
FD7919,790.4,12,2011,2014,900,CPY,UO2,CHI,Centre-Val de Loire,23.2,VD2
FM2463,869.5,14,2016,2016,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FL5902,832.7,14,1975,1978,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,61.0,VD5
