FA_name,FA_mass_kg,FA_length_ft,FA_year_made,FA_year_intro,reactor_power_MWe,reactor_type_code,fuel_type,plant_code,plant_name,region,burnup_GWd_tU,epoch_label,plant_start_date_info
FQ6053,837.7,14,1991,1992,1300,DPY,UO2,PEN,Penly,Normandy,31.7,VD1,1990
FA4349,928.9,14,2011,2012,1300,DPY,UO2,GOL,Golfech,Occitanie,36.8,VD2,1993
FY5186,748.9,12,1999,1999,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.8,VD2,1981
FX8055,718.7,12,1993,1994,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.4,VD2,1983
FQ6802,885.0,14,1994,1997,1300,DPY,UO2,GOL,Golfech,Occitanie,36.6,VD1,1993
FN1307,766.1,12,2007,2009,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.7,VD3,1980
FS7626,872.4,14,2021,2024,1300,DPY,UO2,PAL,Paluel,Normandy,39.4,VD5,1984
FM1341,749.0,12,1993,1997,900,CPY,UO2,FES,Fessenheim,Grand Est,12.8,VD3,1977
FC8155,771.0,12,1985,1986,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.6,VD1,1980
FQ2288,861.8,14,2016,2018,1300,DPY,UO2,GOL,Golfech,Occitanie,26.2,VD3,1993
FH6456,897.9,14,1996,1996,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.3,VD2,1986
FQ9355,874.9,14,1997,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.7,VD2,1987
FH2684,868.6,14,1993,1995,1300,DPY,UO2,FLA,Flamanville,Normandy,32.8,VD1,1986
FT3504,743.8,12,2020,2021,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,13.6,VD5,1980
FO8354,794.9,12,2019,2024,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,22.3,VD5,1981
FO2118,915.8,14,2013,2016,1300,DPY,UO2,FLA,Flamanville,Normandy,43.3,VD4,1986
FZ5500,895.4,14,1991,1993,1300,DPY,UO2,PEN,Penly,Normandy,38.1,VD1,1990
FJ8565,905.6,14,2015,2015,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.8,VD3,1987
FJ2257,801.9,12,2020,2024,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,22.5,VD5,1983
FO1672,856.0,14,2008,2012,1300,DPY,UO2,PAL,Paluel,Normandy,31.1,VD3,1984
FK8792,890.2,14,2021,2022,1300,DPY,UO2,PEN,Penly,Normandy,36.5,VD4,1990
FD6626,793.2,12,1984,1988,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,20.6,VD1,1983
FB5059,892.9,14,2015,2018,1300,DPY,UO2,PEN,Penly,Normandy,34.2,VD3,1990
FL7108,886.6,14,2002,2005,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.2,VD2,1987
FV1857,839.2,14,2014,2014,1300,DPY,UO2,GOL,Golfech,Occitanie,27.0,VD3,1993
FR7333,924.1,14,2002,2004,1300,DPY,UO2,FLA,Flamanville,Normandy,40.4,VD2,1986
FK2335,870.0,14,2018,2023,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.6,VD4,1986
FJ7421,786.9,12,1988,1992,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,21.2,VD1,1984
FJ7171,889.4,14,2006,2007,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,36.8,VD3,1986
FU7937,874.3,14,2020,2022,1300,DPY,UO2,PEN,Penly,Normandy,39.0,VD4,1990
FJ3953,769.3,12,1993,1996,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,12.2,VD2,1983
FE3538,740.9,12,1982,1984,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,11.4,VD1,1980
FQ9843,738.3,12,2008,2013,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.7,VD4,1980
FT7172,877.2,14,1994,1995,1300,DPY,UO2,FLA,Flamanville,Normandy,31.5,VD1,1986
FX8170,711.1,12,1983,1986,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,11.3,VD1,1984
FO5668,864.8,14,2013,2014,1300,DPY,UO2,FLA,Flamanville,Normandy,32.8,VD3,1986
FJ8684,886.1,14,1997,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.8,VD2,1987
FO5616,867.4,14,2010,2014,1300,DPY,UO2,PEN,Penly,Normandy,33.4,VD3,1990
FF4271,896.2,14,2024,2025,1300,DPY,UO2,NOG,Nogent,Île-de-France,39.2,VD4,1987
FB8873,752.0,12,1998,2003,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.4,VD3,1980
FJ2374,775.0,12,1988,1990,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,13.4,VD2,1980
FN2502,777.7,12,1991,1994,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,16.7,VD2,1980
FN1872,856.8,14,2007,2011,1300,DPY,UO2,FLA,Flamanville,Normandy,37.4,VD3,1986
FM2337,900.4,14,2008,2009,1300,DPY,UO2,FLA,Flamanville,Normandy,39.7,VD3,1986
FD6493,810.1,12,1991,1992,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,21.6,VD1,1983
FP3273,777.6,12,2009,2013,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,22.3,VD4,1983
FA5193,790.8,12,1992,1996,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.7,VD2,1983
FD5720,873.1,14,1999,2001,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,35.3,VD2,1986
FH7878,922.1,14,2014,2018,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,42.1,VD3,1998
FD9189,779.7,12,2013,2018,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,17.3,VD4,1980
FW3352,866.3,14,2002,2005,1300,DPY,UO2,NOG,Nogent,Île-de-France,36.6,VD2,1987
FH7825,745.7,12,1989,1994,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,14.3,VD2,1983
FQ6908,921.5,14,1990,1994,1300,DPY,UO2,PEN,Penly,Normandy,36.0,VD1,1990
FM8702,856.4,14,1984,1989,1300,DPY,UO2,NOG,Nogent,Île-de-France,29.4,VD1,1987
FI1266,854.9,14,2015,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,39.0,VD3,1993
FX2698,802.1,14,2018,2023,1300,DPY,UO2,FLA,Flamanville,Normandy,30.8,VD4,1986
FE1726,775.6,12,1998,2003,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,25.5,VD3,1981
FW8840,764.9,12,2023,2024,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,20.8,VD5,1984
FB5807,878.0,14,2004,2004,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,33.2,VD1,1998
FB6170,707.7,12,1996,2000,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,10.4,VD2,1981
FB4131,754.5,12,1998,1998,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,19.7,VD2,1980
FI3039,725.3,12,2000,2003,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,14.5,VD3,1980
FM6554,891.0,14,1994,1997,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.8,VD2,1986
FL9507,857.5,14,2003,2003,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.7,VD2,1986
FC8055,874.4,14,2023,2024,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.4,VD4,1986
FK2680,878.7,14,1990,1992,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.3,VD1,1987
FJ8305,876.4,14,2016,2017,1300,DPY,UO2,PEN,Penly,Normandy,34.5,VD3,1990
FL8325,834.1,14,1983,1988,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.8,VD1,1986
FT8126,732.0,12,1997,1997,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.5,VD2,1980
FL9406,855.4,14,2000,2000,1300,DPY,UO2,PEN,Penly,Normandy,32.2,VD2,1990
FB3068,720.3,12,1987,1988,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,13.3,VD1,1984
FL7272,745.4,12,2013,2017,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.4,VD4,1981
FL7095,774.1,12,2008,2012,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,22.4,VD3,1984
FM6150,747.8,12,2024,2025,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,21.2,VD5,1984
FX4048,923.9,14,2009,2013,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,39.9,VD2,1998
FI5264,863.9,14,2020,2021,1300,DPY,UO2,GOL,Golfech,Occitanie,32.4,VD3,1993
FW9047,856.1,14,1996,1996,1300,DPY,UO2,PAL,Paluel,Normandy,28.8,VD2,1984
FO3828,755.8,12,2007,2012,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,13.5,VD3,1984
FV6692,700.2,12,2021,2025,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.5,VD5,1980
FJ3580,923.8,14,1996,1998,1300,DPY,UO2,NOG,Nogent,Île-de-France,40.7,VD2,1987
FD4292,891.3,14,1994,1995,1300,DPY,UO2,NOG,Nogent,Île-de-France,36.2,VD1,1987
FA6912,754.2,12,2013,2016,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,13.5,VD4,1981
FT2412,731.6,12,1983,1985,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.9,VD1,1981
FQ7730,843.1,14,2015,2019,1300,DPY,UO2,GOL,Golfech,Occitanie,31.1,VD3,1993
FK2215,942.6,14,2009,2012,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,43.9,VD2,1998
FE3981,878.9,14,1995,1998,1300,DPY,UO2,PEN,Penly,Normandy,34.5,VD1,1990
FD9488,852.1,14,1994,1996,1300,DPY,UO2,NOG,Nogent,Île-de-France,26.4,VD1,1987
FK4694,722.4,12,2006,2006,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,8.7,VD3,1984
FU5496,749.8,12,1980,1985,900,CPY,UO2,FES,Fessenheim,Grand Est,17.1,VD1,1977
FQ3762,773.0,12,2013,2014,900,CPY,UO2,FES,Fessenheim,Grand Est,18.3,VD4,1977
FS1674,855.5,14,1991,1991,1300,DPY,UO2,PEN,Penly,Normandy,33.4,VD1,1990
FU4453,763.4,12,2015,2019,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,15.7,VD4,1983
FP9938,906.7,14,2003,2008,1300,DPY,UO2,PEN,Penly,Normandy,39.6,VD2,1990
FH7653,784.8,12,1996,1996,900,CPY,MOX,FES,Fessenheim,Grand Est,20.3,VD2,1977
FF8202,843.9,14,2009,2012,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,29.8,VD3,1986
FK3353,751.4,12,1995,2000,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,17.2,VD3,1980
FM3142,751.6,12,2001,2003,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,11.3,VD3,1980
FD5382,719.8,12,2007,2008,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,15.1,VD3,1980
FJ7293,868.8,14,2021,2025,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,38.1,VD3,1998
FF6364,857.1,14,2012,2013,1300,DPY,UO2,GOL,Golfech,Occitanie,31.6,VD3,1993
FP9433,754.0,12,2008,2010,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,16.8,VD3,1981
FC7442,773.7,12,2011,2012,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.6,VD4,1980
FB1828,715.8,12,1994,1998,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,10.8,VD2,1980
FJ9793,763.5,12,1980,1980,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.5,VD1,1980
FI6992,859.1,14,2016,2018,1300,DPY,UO2,GOL,Golfech,Occitanie,32.7,VD3,1993
FB4189,749.6,12,2006,2006,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,17.1,VD3,1983
FY5582,909.9,14,1999,2000,1300,DPY,UO2,GOL,Golfech,Occitanie,37.3,VD1,1993
FL6555,862.1,14,2013,2015,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,30.6,VD2,1998
FG9341,715.7,12,2006,2006,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,9.5,VD3,1981
FW6456,733.3,12,2012,2013,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,16.3,VD4,1983
FK6218,894.8,14,1991,1994,1300,DPY,UO2,PAL,Paluel,Normandy,37.4,VD2,1984
FS6511,896.6,14,2012,2016,1300,DPY,UO2,PAL,Paluel,Normandy,40.8,VD4,1984
FW5911,875.9,14,2017,2017,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.1,VD4,1987
FV2795,933.7,14,2021,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,40.8,VD1,2025
FT8775,716.3,12,1988,1993,900,CPY,UO2,FES,Fessenheim,Grand Est,10.6,VD2,1977
FX1841,723.8,12,2017,2018,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.4,VD4,1981
FE4968,904.1,14,1985,1989,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.4,VD1,1987
FG1310,865.6,14,2012,2014,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,34.3,VD3,1986
FN4340,888.3,14,2015,2019,1300,DPY,UO2,GOL,Golfech,Occitanie,41.7,VD3,1993
FX2020,751.4,12,1985,1989,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.3,VD1,1981
FV8837,763.5,12,2011,2013,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,19.5,VD4,1980
FR6608,723.9,12,2013,2018,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,10.0,VD4,1984
FT8932,744.5,12,1992,1993,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,14.7,VD2,1981
FH5876,771.5,12,1990,1995,900,CPY,UO2,FES,Fessenheim,Grand Est,16.5,VD2,1977
FK8861,867.7,14,2004,2008,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,38.7,VD3,1986
FJ2996,766.6,12,2014,2017,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,20.6,VD4,1981
FY3399,760.0,12,1996,1998,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,14.9,VD2,1980
FL8247,911.1,14,1997,2002,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,39.5,VD2,1986
FG9824,756.0,12,1996,1997,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,22.1,VD2,1980
FH1831,897.0,14,2015,2019,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,40.1,VD3,1998
FB2641,746.5,12,2001,2006,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,12.7,VD3,1980
FV3252,735.5,12,1976,1980,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,16.3,VD1,1980
FU8793,720.1,12,2012,2014,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,14.7,VD4,1984
FU1969,871.1,14,2020,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,32.7,VD1,2025
FR1611,871.5,14,1992,1995,1300,DPY,UO2,PAL,Paluel,Normandy,34.1,VD2,1984
FB7504,768.1,12,2006,2011,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.8,VD4,1980
FB1151,755.6,12,1997,1999,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,16.7,VD2,1980
FU9901,711.9,12,2009,2010,900,CPY,MOX,FES,Fessenheim,Grand Est,14.6,VD4,1977
FI4159,735.9,12,1985,1987,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.5,VD1,1980
FU5215,801.5,12,1990,1995,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,24.7,VD2,1984
FS4164,897.7,14,2021,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,34.4,VD1,2025
FN9442,745.7,12,1997,2000,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.1,VD3,1980
FF3303,877.6,14,2018,2020,1300,DPY,UO2,PEN,Penly,Normandy,38.6,VD4,1990
FI7284,732.1,12,1993,1995,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,9.8,VD2,1980
FS1187,919.1,14,2020,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,39.9,VD1,2025
FB2936,910.6,14,2013,2015,1300,DPY,UO2,FLA,Flamanville,Normandy,40.6,VD3,1986
FV9233,740.7,12,1998,2003,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,18.6,VD2,1984
FT4618,737.8,12,1990,1991,900,CPY,UO2,FES,Fessenheim,Grand Est,12.0,VD2,1977
FO7121,758.1,12,2002,2006,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,15.9,VD3,1980
FY5054,762.8,12,2020,2024,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.6,VD5,1981
FC2838,749.3,12,1979,1983,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,20.4,VD1,1980
FS9792,857.4,14,1995,1996,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.9,VD1,1987
FD4365,897.3,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,39.3,VD1,2025
FZ1911,849.4,14,2015,2016,1300,DPY,UO2,NOG,Nogent,Île-de-France,29.5,VD3,1987
FO1945,901.6,14,2019,2022,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.3,VD4,1987
FX1356,874.4,14,2013,2015,1300,DPY,UO2,PEN,Penly,Normandy,31.1,VD3,1990
FX4570,768.4,12,2017,2017,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.7,VD4,1980
FW2044,829.4,14,1996,1996,1300,DPY,UO2,GOL,Golfech,Occitanie,27.1,VD1,1993
FJ7698,757.3,12,1990,1991,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.9,VD2,1980
FL7266,709.6,12,2006,2009,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,13.5,VD3,1981
FU6697,880.8,14,2000,2001,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.2,VD1,1998
FQ3086,887.5,14,2001,2001,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.7,VD2,1987
FJ8585,729.3,12,2020,2024,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,13.5,VD5,1981
FH8546,887.7,14,2014,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,36.4,VD3,1993
FX2848,765.5,12,1974,1979,900,CPY,UO2,FES,Fessenheim,Grand Est,21.0,VD1,1977
FH4376,869.7,14,1997,1997,1300,DPY,UO2,GOL,Golfech,Occitanie,35.6,VD1,1993
FO1797,860.9,14,1994,1999,1300,DPY,UO2,PAL,Paluel,Normandy,30.5,VD2,1984
FO4839,758.1,12,2017,2017,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,16.2,VD4,1983
FH6224,772.1,12,2019,2020,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,18.5,VD4,1984
FV9540,757.5,12,1988,1991,900,CPY,UO2,FES,Fessenheim,Grand Est,14.6,VD2,1977
FB3869,752.8,12,2013,2017,900,CPY,MOX,FES,Fessenheim,Grand Est,14.2,VD5,1977
FL7244,796.8,12,2008,2013,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,23.2,VD4,1980
FE5913,877.0,14,2016,2017,1300,DPY,UO2,GOL,Golfech,Occitanie,37.7,VD3,1993
FH4692,733.9,12,1997,2000,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.8,VD2,1981
FN9683,726.1,12,1988,1991,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.1,VD1,1983
FG6411,750.6,12,2018,2021,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,19.6,VD5,1980
FC9775,723.4,12,1992,1992,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,13.7,VD2,1980
FV1647,779.7,12,1980,1981,900,CPY,UO2,FES,Fessenheim,Grand Est,24.3,VD1,1977
FP4422,754.9,12,2002,2002,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.9,VD3,1981
FX2922,754.2,12,2005,2010,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,18.6,VD4,1980
FM4921,913.4,14,2017,2019,1300,DPY,UO2,PAL,Paluel,Normandy,38.1,VD4,1984
FM8639,782.4,12,2013,2015,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,18.6,VD4,1981
FQ9147,771.0,12,2001,2006,900,CPY,UO2,FES,Fessenheim,Grand Est,19.0,VD3,1977
FG7073,740.2,12,2000,2000,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.9,VD3,1980
FX3390,910.5,14,1983,1985,1300,DPY,UO2,PAL,Paluel,Normandy,42.7,VD1,1984
FJ3497,886.8,14,1997,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,35.0,VD2,1987
FS5026,720.5,12,2009,2011,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,15.2,VD4,1980
FX9037,757.1,12,2005,2010,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.5,VD3,1981
FF3293,771.8,12,2014,2015,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.9,VD4,1981
FQ1554,845.8,14,1986,1991,1300,DPY,UO2,NOG,Nogent,Île-de-France,28.8,VD1,1987
FN3252,758.8,12,2023,2023,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,19.2,VD5,1983
FA4583,887.0,14,2015,2018,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.5,VD4,1986
FT8916,871.1,14,2017,2017,1300,DPY,UO2,FLA,Flamanville,Normandy,33.5,VD4,1986
FA1274,695.7,12,2012,2016,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,11.8,VD4,1983
FQ8054,758.3,12,1988,1988,900,CPY,UO2,FES,Fessenheim,Grand Est,17.4,VD2,1977
FH4144,890.0,14,2013,2017,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.3,VD2,1998
FI7502,726.6,12,1980,1982,900,CPY,UO2,FES,Fessenheim,Grand Est,14.8,VD1,1977
FS4984,885.7,14,2005,2007,1300,DPY,UO2,GOL,Golfech,Occitanie,40.0,VD2,1993
FU1519,874.4,14,1992,1995,1300,DPY,UO2,PEN,Penly,Normandy,33.2,VD1,1990
FR8798,844.3,14,1991,1996,1300,DPY,UO2,GOL,Golfech,Occitanie,28.2,VD1,1993
FC9189,747.4,12,2006,2010,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,15.4,VD3,1983
FQ1697,726.8,12,1993,1994,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,14.4,VD2,1980
FI1762,754.7,12,1979,1984,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.5,VD1,1980
FF6152,733.6,12,1977,1978,900,CPY,UO2,FES,Fessenheim,Grand Est,10.2,VD1,1977
FY7525,871.0,14,1986,1988,1300,DPY,UO2,PAL,Paluel,Normandy,37.2,VD1,1984
FS7375,791.0,12,2015,2018,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,22.1,VD4,1984
FZ2284,743.8,12,2013,2013,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.2,VD4,1981
FH2245,878.6,14,2004,2008,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.5,VD2,1998
FY6347,734.4,12,1977,1982,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.5,VD1,1981
FP4737,734.7,12,1996,1999,900,CPY,MOX,FES,Fessenheim,Grand Est,13.8,VD3,1977
FC5839,714.8,12,1999,1999,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,10.9,VD2,1984
FM3527,752.1,12,2022,2024,900,CPY,MOX,FES,Fessenheim,Grand Est,13.3,VD5,1977
FC1085,884.3,14,2002,2005,1300,DPY,UO2,FLA,Flamanville,Normandy,37.0,VD2,1986
FD3170,870.3,14,2024,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,34.8,VD1,2025
FR9395,865.7,14,2019,2019,1300,DPY,UO2,GOL,Golfech,Occitanie,32.6,VD3,1993
FL2524,797.5,12,2018,2021,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,20.3,VD4,1983
FN7353,704.9,12,1983,1988,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,7.6,VD1,1983
FS9537,828.9,14,1992,1997,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.5,VD2,1987
FE5405,922.0,14,2010,2012,1300,DPY,UO2,GOL,Golfech,Occitanie,42.0,VD2,1993
FC3739,696.2,12,2004,2007,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,8.5,VD3,1980
FZ2260,746.7,12,1999,2000,900,CPY,MOX,FES,Fessenheim,Grand Est,15.5,VD3,1977
FT4203,879.9,14,2015,2015,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,36.0,VD3,1986
FA7483,747.5,12,2003,2005,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,16.2,VD3,1984
FN3230,773.8,12,1995,1999,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,18.1,VD2,1980
FP6147,841.6,14,1994,1997,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,30.4,VD2,1986
FX9044,871.3,14,2023,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,28.2,VD1,2025
FZ7437,879.7,14,2016,2016,1300,DPY,UO2,GOL,Golfech,Occitanie,33.9,VD3,1993
FS9939,903.3,14,1990,1995,1300,DPY,UO2,PAL,Paluel,Normandy,38.6,VD2,1984
FX8563,720.2,12,1991,1994,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.1,VD2,1981
FW2133,784.8,12,2006,2007,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,19.4,VD3,1981
FH5139,871.1,14,1994,1999,1300,DPY,UO2,PEN,Penly,Normandy,35.6,VD1,1990
FC8357,913.0,14,2019,2023,1300,DPY,UO2,GOL,Golfech,Occitanie,37.4,VD4,1993
FR1602,843.2,14,2011,2016,1300,DPY,UO2,GOL,Golfech,Occitanie,29.0,VD3,1993
FD5067,742.3,12,2022,2023,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,18.6,VD5,1981
FS7547,858.6,14,2008,2011,1300,DPY,UO2,PEN,Penly,Normandy,30.9,VD3,1990
FD5239,903.1,14,2001,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,39.7,VD1,1998
FO7129,874.2,14,2008,2011,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,34.9,VD3,1986
FL1402,738.2,12,2009,2011,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.3,VD4,1981
FD3321,862.3,14,2013,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,33.0,VD3,1993
